"Protein_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Swiss.Prot_Hit","SP_E.value","Swiss.Prot_Description","Trembl_Hit","TB_E.value","Trembl_Description","NCBI_hit","nr_E.value","NCBI_Description","GO_Swiss.Prot","GO_Trembl"
"evm.TU.chromosome_8.1195",16.6784071178174,0.741131532594356,0.243567900283415,3.04281283261045,0.00234378061234605,0.0139157530391264,"sp|Q92538|GBF1_HUMAN",0,"Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens GN=GBF1 PE=1 SV=2","tr|A0A2B4SDD8|A0A2B4SDD8_STYPI",0,"Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Stylophora pistillata GN=GBF1 PE=4 SV=1","ref|XP_022788094.1|",0,"Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1-like isoform X1 [Stylophora pistillata]","GO:0031252; GO:0005801; GO:0005829; GO:0005788; GO:0005793; GO:0005794; GO:0000139; GO:0005795; GO:0005811; GO:0016020; GO:0005739; GO:0005777; GO:0005802; GO:0005086; GO:0005085; GO:0005547; GO:0080025; GO:0002263; GO:0098586; GO:0048205; GO:0097111; GO:0006888; GO:0061162; GO:0090166; GO:0007030; GO:0006895; GO:0030593; GO:0006892; GO:0070973; GO:1903420; GO:0034067; GO:0015031; GO:1903409; GO:0032012; GO:0007346; GO:2000008; GO:0042147; GO:0006890; GO:0016032","GO:0005086; GO:0032012"
"evm.TU.chromosome_5.609",0.878840436805104,-3.59281003958723,1.1808674021908,-3.04251775679612,0.00234607975191058,0.0139247105490757,"sp|P86982|IMSP1_RUDPH",3.27e-23,"Insoluble matrix shell protein 1 (Fragment) OS=Ruditapes philippinarum PE=1 SV=1","tr|A0A2B4R630|A0A2B4R630_STYPI",1.84e-53,"Dynein heavy chain 7, axonemal OS=Stylophora pistillata GN=DNAH7 PE=4 SV=1","ref|XP_020623130.1|",1.34e-64,"uncharacterized protein LOC110060684 isoform X2 [Orbicella faveolata]","GO:0005576","GO:0003777; GO:0007018"
"evm.TU.chromosome_5.1164",12.4804675123123,0.839439628245282,0.275962666362036,3.04185939102364,0.00235121698075593,0.0139505012910059,NA,NA,NA,"tr|A0A2B4RKS7|A0A2B4RKS7_STYPI",2.05e-61,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene17881 PE=4 SV=1","ref|XP_020607930.1|",1.96e-87,"uncharacterized protein LOC110046586 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_14.6267",1.50648323740677,-2.95077400482967,0.970198926954808,-3.0414113259137,0.0023547191215816,0.0139629209120668,"sp|Q9JHE4|G3ST1_MOUSE",1.44e-49,"Galactosylceramide sulfotransferase OS=Mus musculus GN=Gal3st1 PE=2 SV=2","tr|A0A2B4S8W8|A0A2B4S8W8_STYPI",0,"Galactose-3-O-sulfotransferase 3 OS=Stylophora pistillata GN=Gal3st3 PE=4 SV=1","ref|XP_020611181.1|",0,"galactosylceramide sulfotransferase-like isoform X1 [Orbicella faveolata]","GO:0000139; GO:0016021; GO:0001733; GO:0006682; GO:0009247; GO:0042552; GO:0007283","GO:0005794; GO:0016021; GO:0001733; GO:0044212; GO:0009247"
"evm.TU.chromosome_4.886_evm.TU.chromosome_4.887",7.42361309750519,-1.4306177588932,0.470383058676061,-3.041388784111,0.00235489543765613,0.0139629209120668,"sp|Q29RU9|SOX_BOVIN",4.46e-115,"Peroxisomal sarcosine oxidase OS=Bos taurus GN=PIPOX PE=2 SV=2","tr|A0A2B4SWL5|A0A2B4SWL5_STYPI",0,"Peroxisomal sarcosine oxidase OS=Stylophora pistillata GN=PIPOX PE=4 SV=1","ref|XP_020629046.1|",0,"peroxisomal sarcosine oxidase-like [Orbicella faveolata]","GO:0005777; GO:0050031; GO:0005102; GO:0008115; GO:0033514; GO:0046653","GO:0016491"
"evm.TU.chromosome_13.681",6.32438897237086,-3.08730053829433,1.01522431999785,-3.04100333047662,0.00235791222623391,0.0139687015152976,NA,NA,NA,"tr|A0A2B4SC08|A0A2B4SC08_STYPI",8.1e-132,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene8413 PE=4 SV=1","ref|XP_020608336.1|",0,"uncharacterized protein LOC110046965 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_4.678",4.16776852252424,-1.48520299821178,0.488406665521022,-3.04091467840104,0.00235860657025213,0.0139687015152976,"sp|Q96AY4|TTC28_HUMAN",1.24e-147,"Tetratricopeptide repeat protein 28 OS=Homo sapiens GN=TTC28 PE=1 SV=4","tr|A0A2B4RH71|A0A2B4RH71_STYPI",0,"Tetratricopeptide repeat protein 28 OS=Stylophora pistillata GN=TTC28 PE=4 SV=1","ref|XP_020616666.1|",0,"tetratricopeptide repeat protein 28-like [Orbicella faveolata]","GO:0005737; GO:0005815; GO:0030496; GO:0000922; GO:0019900; GO:0007049; GO:0051301; GO:0007346",""
"evm.TU.chromosome_7.825",2.22068927706677,1.97709659450537,0.650160815187088,3.04093471695376,0.00235844960719512,0.0139687015152976,"sp|Q5SV42|ILEUC_MOUSE",1.69e-92,"Leukocyte elastase inhibitor C OS=Mus musculus GN=Serpinb1c PE=2 SV=1","tr|A0A2B4SYX5|A0A2B4SYX5_STYPI",0,"Leukocyte elastase inhibitor OS=Stylophora pistillata GN=SERPINB1 PE=4 SV=1","ref|XP_022797641.1|",0,"leukocyte elastase inhibitor-like [Stylophora pistillata]","GO:0005737; GO:0005615; GO:0004867","GO:0005615"
"evm.TU.chromosome_8.2456",19.1622808701554,0.782833254318152,0.257460575858842,3.04059466854978,0.00236111452096577,0.0139762746644264,"sp|Q63HQ0|AP1AR_HUMAN",4.91e-07,"AP-1 complex-associated regulatory protein OS=Homo sapiens GN=AP1AR PE=1 SV=1","tr|A0A2B4RCP6|A0A2B4RCP6_STYPI",1.82e-93,"AP-1 complex-associated regulatory protein OS=Stylophora pistillata GN=AP1AR PE=4 SV=1","ref|XP_015772489.1|",3.48e-98,"PREDICTED: AP-1 complex-associated regulatory protein-like [Acropora digitifera]","GO:0005829; GO:0005769; GO:0005768; GO:0005794; GO:0005770; GO:0030133; GO:0035650; GO:0019894; GO:0034613; GO:2000146; GO:0001920; GO:1900025; GO:0015031; GO:0034315; GO:0048203","GO:0005829; GO:0035650; GO:2000146; GO:1900025; GO:0034315; GO:0048203"
"evm.TU.chromosome_7.86",0.929491860915571,-3.56931065157734,1.17422535932864,-3.03971518177574,0.00236801973272925,0.0140124405817126,"sp|Q47690|MMUM_ECOLI",4.45e-77,"Homocysteine S-methyltransferase OS=Escherichia coli (strain K12) GN=mmuM PE=1 SV=2","tr|A0A2B4S4Z8|A0A2B4S4Z8_STYPI",2.51e-133,"Homocysteine S-methyltransferase YbgG OS=Stylophora pistillata GN=ybgG PE=4 SV=1","ref|XP_020601307.1|",0,"uncharacterized protein LOC110040412 isoform X1 [Orbicella faveolata]","GO:0005737; GO:0047150; GO:0008898; GO:0008270; GO:0006974; GO:0009086; GO:0033477","GO:0008168"
"evm.TU.chromosome_10.686",1.91590086813523,2.01084423651877,0.66162286737699,3.03926048458812,0.00237159699310751,0.0140288961150376,"sp|Q9UJW8|ZN180_HUMAN",5e-90,"Zinc finger protein 180 OS=Homo sapiens GN=ZNF180 PE=1 SV=2","tr|J9P5R0|J9P5R0_CANLF",6.91e-93,"Zinc finger protein 180 OS=Canis lupus familiaris GN=ZNF180 PE=4 SV=1","ref|XP_020608252.1|",1.61e-107,"zinc finger protein 501-like [Orbicella faveolata]","GO:0005634; GO:0003677; GO:0046872; GO:0006355; GO:0006351","GO:0005622; GO:0046872; GO:0003676; GO:0006355"
"evm.TU.chromosome_10.2450",2.6764743447765,1.92532842143088,0.633652953547557,3.03845884510089,0.00237791582160192,0.0140615525724536,"sp|Q6RI86|TRPA1_RAT",5.94e-128,"Transient receptor potential cation channel subfamily A member 1 OS=Rattus norvegicus GN=Trpa1 PE=2 SV=1","tr|A0A2B4SIN3|A0A2B4SIN3_STYPI",0,"Transient receptor potential cation channel subfamily A member 1 OS=Stylophora pistillata GN=TRPA1 PE=4 SV=1","ref|XP_020624087.1|",0,"uncharacterized protein LOC110061594, partial [Orbicella faveolata]","GO:0016324; GO:0030424; GO:0005887; GO:0032421; GO:0005262; GO:0015278; GO:0015267; GO:0042802; GO:0005216; GO:1990760; GO:0097604; GO:0005245; GO:0097553; GO:0070588; GO:0006816; GO:0007166; GO:0071313; GO:0071244; GO:0070417; GO:0034605; GO:0050968; GO:0050966; GO:1903793; GO:0035774; GO:1904058; GO:0051289; GO:1903522; GO:0098908; GO:0009409; GO:0042493; GO:0042542; GO:0014070; GO:0010033; GO:0048265; GO:0019233; GO:0050955; GO:0014832","GO:0016021; GO:0005216"
"evm.TU.chromosome_3.979",3.52887000579495,-1.72446793475145,0.567665349982868,-3.03782489948259,0.00238292373300366,0.0140817123383403,"sp|E1BD59|TRI56_BOVIN",4.21e-29,"E3 ubiquitin-protein ligase TRIM56 OS=Bos taurus GN=TRIM56 PE=2 SV=1","tr|A0A2B4RZK1|A0A2B4RZK1_STYPI",0,"E3 ubiquitin-protein ligase TRIM71 OS=Stylophora pistillata GN=trim71 PE=4 SV=1","ref|XP_020609847.1|",0,"E3 ubiquitin-protein ligase TRIM71-like [Orbicella faveolata]","GO:0005737; GO:0004842; GO:0008270; GO:0051607; GO:0032608; GO:0070534; GO:0034340","GO:0005622; GO:0016874; GO:0008270"
"evm.TU.chromosome_6.1026",1.96931393512916,2.90157456750252,0.955474041020279,3.03679058031147,0.00239111516348159,0.0141253805231025,NA,NA,NA,"tr|A0A2B4SY97|A0A2B4SY97_STYPI",3.41e-50,"von Willebrand factor A domain-containing protein 2 OS=Stylophora pistillata GN=Vwa2 PE=4 SV=1","ref|XP_020631991.1|",2.8e-66,"uncharacterized protein LOC110068912 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_11.3112",3.44142556766096,-1.82940476143344,0.602767839215095,-3.03500724891964,0.00240529905738614,0.0141996475184029,"sp|O75506|HSBP1_HUMAN",5e-10,"Heat shock factor-binding protein 1 OS=Homo sapiens GN=HSBP1 PE=1 SV=1","tr|A0A2B4S700|A0A2B4S700_STYPI",1.76e-48,"Heat shock factor-binding protein 1 OS=Stylophora pistillata GN=HSBP1 PE=4 SV=1","gb|PFX24255.1|",2.73e-48,"Heat shock factor-binding protein 1 [Stylophora pistillata]","GO:0005856; GO:0005654; GO:0005634; GO:0042802; GO:0003714; GO:0035987; GO:0006936; GO:0000122; GO:1900034","GO:0003714"
"evm.TU.chromosome_1.1812",2.49293692945157,1.86247224578294,0.613683672388558,3.03490597775544,0.00240610683340906,0.0141996576138472,"sp|Q9CXL1|TM50A_MOUSE",3.75e-61,"Transmembrane protein 50A OS=Mus musculus GN=Tmem50a PE=1 SV=1","tr|A0A2B4RTD6|A0A2B4RTD6_STYPI",3.28e-85,"Transmembrane protein 50B OS=Stylophora pistillata GN=TMEM50B PE=4 SV=1","ref|XP_020632091.1|",8.21e-89,"transmembrane protein 50B-like [Orbicella faveolata]","GO:0005737; GO:0005783; GO:0016021","GO:0016021"
"evm.TU.chromosome_13.2978",1.5583835469574,-3.02913945586901,0.998643664246355,-3.03325356613063,0.00241932220465267,0.014272866696973,NA,NA,NA,"tr|A0A2B4SCA9|A0A2B4SCA9_STYPI",0,"[Fructose-bisphosphate aldolase]-lysine N-methyltransferase, chloroplastic OS=Stylophora pistillata GN=LSMT-L PE=4 SV=1","ref|XP_020604010.1|",0,"uncharacterized protein LOC110042961 [Orbicella faveolata]",NA,"GO:0008168"
"evm.TU.chromosome_7.104",4.69909586952321,1.24872353730055,0.411906689538512,3.03156896699002,0.00243286335857931,0.0143479480832719,"sp|Q9GLP1|FA5_PIG",6.45e-19,"Coagulation factor V OS=Sus scrofa GN=F5 PE=2 SV=1","tr|A0A2B4SZP5|A0A2B4SZP5_STYPI",5.13e-99,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene1181 PE=4 SV=1","ref|XP_020601562.1|",2.39e-159,"flocculation protein FLO11-like isoform X1 [Orbicella faveolata]","GO:0005576; GO:0005507; GO:0007596","GO:0016021"
"evm.TU.chromosome_13.867",0.885405344214579,-4.29313910673465,1.41621058738954,-3.03142706668227,0.0024340071439864,0.0143498895075182,NA,NA,NA,"tr|A0A2B4SKS1|A0A2B4SKS1_STYPI",1.68e-26,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene6162 PE=4 SV=1","ref|XP_020610711.1|",7.59e-30,"uncharacterized protein LOC110049264 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_10.2368",78.1220494764937,0.750776625032665,0.247767126448467,3.03017044994796,0.00244415758228053,0.0144049113313663,"sp|Q69ZU8|ANKR6_MOUSE",1.07e-58,"Ankyrin repeat domain-containing protein 6 OS=Mus musculus GN=Ankrd6 PE=1 SV=2","tr|A0A2B4SZ70|A0A2B4SZ70_STYPI",0,"Ankyrin repeat domain-containing protein 6 OS=Stylophora pistillata GN=Ankrd6 PE=4 SV=1","ref|XP_020623299.1|",0,"ankyrin repeat domain-containing protein 24-like isoform X1 [Orbicella faveolata]","GO:0005737; GO:0043231; GO:0005634; GO:0090090; GO:0046330; GO:2000096",""
"evm.TU.chromosome_4.902",1.29877022791681,-3.42856767788951,1.1315568759754,-3.02995611681833,0.00244589274014518,0.0144103165586614,"sp|Q8CFM6|STAB2_RAT",2.52e-06,"Stabilin-2 (Fragment) OS=Rattus norvegicus GN=Stab2 PE=1 SV=1","tr|A7SKZ9|A7SKZ9_NEMVE",0,"Predicted protein OS=Nematostella vectensis GN=v1g213913 PE=4 SV=1","ref|XP_020629030.1|",0,"uncharacterized protein LOC110066166 [Orbicella faveolata]","GO:0005737; GO:0009897; GO:0005887; GO:0005509; GO:0005540; GO:0030169; GO:0005041; GO:0005044; GO:0007155; GO:0042742; GO:0050830; GO:0006897; GO:0030193; GO:0010468",""
"evm.TU.chromosome_13.2377",9.96076317277161,-1.18648037413168,0.391946250484437,-3.02715071942954,0.00246870832625023,0.0145254326150401,"sp|Q9UGM3|DMBT1_HUMAN",2.11e-75,"Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2","tr|A0A2B4SE07|A0A2B4SE07_STYPI",0,"Low-density lipoprotein receptor-related protein 6 OS=Stylophora pistillata GN=Lrp6 PE=4 SV=1","ref|XP_020627018.1|",0,"uncharacterized protein LOC110064321 [Orbicella faveolata]","GO:0005737; GO:0070062; GO:0005576; GO:0005615; GO:0019898; GO:0030670; GO:0042589; GO:0048306; GO:0003677; GO:1904399; GO:0001530; GO:0070891; GO:0038187; GO:0005044; GO:0008329; GO:0035375; GO:0061844; GO:0044267; GO:0050829; GO:0050830; GO:0051607; GO:0030855; GO:0043152; GO:0045087; GO:0007275; GO:0015031; GO:0006898; GO:0016032","GO:0016021; GO:0005044"
"evm.TU.chromosome_14.7165",14.3007068765198,-1.56175111892792,0.515915005246247,-3.02714808262361,0.00246872986202486,0.0145254326150401,"sp|Q460N5|PAR14_HUMAN",2.77e-10,"Poly [ADP-ribose] polymerase 14 OS=Homo sapiens GN=PARP14 PE=1 SV=3","tr|A0A2B4RDU4|A0A2B4RDU4_STYPI",0,"Poly [ADP-ribose] polymerase 14 OS=Stylophora pistillata GN=PARP14 PE=4 SV=1","ref|XP_020616914.1|",0,"poly [ADP-ribose] polymerase 14-like, partial [Orbicella faveolata]","GO:0005737; GO:0005829; GO:0016020; GO:0005634; GO:0019899; GO:0003950; GO:0070403; GO:0003723; GO:0045087; GO:0010629; GO:0060336; GO:0042532; GO:1902216; GO:0042531; GO:0006471; GO:0070212; GO:0006355; GO:0006351","GO:0003950; GO:0003723"
"evm.TU.chromosome_10.169",1.65279304483183,2.21223155864819,0.731270863230557,3.02518761499008,0.00248478939039713,0.0145955484832397,NA,NA,NA,"tr|A0A2B4SG33|A0A2B4SG33_STYPI",6.18e-22,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene7465 PE=4 SV=1","gb|PFX27790.1|",9.58e-22,"hypothetical protein AWC38_SpisGene7465 [Stylophora pistillata]",NA,""
"evm.TU.chromosome_10.2395",6.99725634793411,-1.48377252069504,0.490459639480169,-3.02526936215929,0.00248411783842746,0.0145955484832397,"sp|Q5TCS8|KAD9_HUMAN",0,"Adenylate kinase 9 OS=Homo sapiens GN=AK9 PE=1 SV=2","tr|A0A2B4T1H7|A0A2B4T1H7_STYPI",0,"Adenylate kinase 9 OS=Stylophora pistillata GN=AK9 PE=4 SV=1","ref|XP_020623269.1|",0,"adenylate kinase 9-like [Orbicella faveolata]","GO:0005737; GO:0005829; GO:0031965; GO:0005654; GO:0005634; GO:0005524; GO:0004550; GO:0019206; GO:0050145; GO:0006756; GO:0006757; GO:0061508; GO:0061566; GO:0006174; GO:0061565; GO:0061570; GO:0061567; GO:0006186; GO:0061568; GO:0015949; GO:0061571; GO:0061569","GO:0005524; GO:0019205; GO:0006139"
"evm.TU.chromosome_10.337",3.7100526830018,-3.08708056824985,1.02043034458757,-3.02527319441639,0.00248408636055856,0.0145955484832397,"sp|O76082|S22A5_HUMAN",1.96e-78,"Solute carrier family 22 member 5 OS=Homo sapiens GN=SLC22A5 PE=1 SV=1","tr|A7RPJ7|A7RPJ7_NEMVE",0,"Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g89058 PE=4 SV=1","ref|XP_020617026.1|",0,"solute carrier family 22 member 5-like [Orbicella faveolata]","GO:0016324; GO:0031526; GO:0070062; GO:0005887; GO:0005886; GO:0005524; GO:0015226; GO:0015491; GO:0015238; GO:0008514; GO:0030165; GO:0015651; GO:0015293; GO:0009437; GO:1902603; GO:0015879; GO:0015893; GO:0060731; GO:0015697; GO:0052106; GO:0006814; GO:0070715","GO:0016021; GO:0008514"
"evm.TU.chromosome_14.5295",4.20199250757813,-1.55717218189457,0.514951785639688,-3.02391840424479,0.00249523727226839,0.0146471508791336,"sp|Q8JZL3|THTPA_MOUSE",2.42e-20,"Thiamine-triphosphatase OS=Mus musculus GN=Thtpa PE=1 SV=3","tr|A0A2B4ST67|A0A2B4ST67_STYPI",8.81e-104,"Thiamine-triphosphatase OS=Stylophora pistillata GN=Thtpa PE=4 SV=1","ref|XP_020601480.1|",6.5e-125,"thiamine-triphosphatase-like isoform X1 [Orbicella faveolata]","GO:0005737; GO:0000287; GO:0050333; GO:0016311; GO:0042357; GO:0006772",""
"evm.TU.chromosome_7.2040",2.92710991154952,-2.07121315850772,0.685227559816931,-3.02266470289239,0.00250559692595532,0.0146834981529038,"sp|Q53HL2|BOREA_HUMAN",8.19e-20,"Borealin OS=Homo sapiens GN=CDCA8 PE=1 SV=2","tr|A0A2B4SAD1|A0A2B4SAD1_STYPI",2.07e-155,"Borealin OS=Stylophora pistillata GN=Cdca8 PE=4 SV=1","ref|XP_020621631.1|",0,"borealin-like [Orbicella faveolata]","GO:0010369; GO:0032133; GO:0000775; GO:0005829; GO:0045171; GO:0030496; GO:0005730; GO:0005654; GO:0005634; GO:0043234; GO:0051233; GO:0051301; GO:0051276; GO:0007080; GO:0016925; GO:0007062",""
"evm.TU.chromosome_12.3272",2.11271973355987,-2.55150866326986,0.844277594015119,-3.02212054584521,0.00251010566739513,0.01470014010533,"sp|Q9Z0M5|LICH_MOUSE",2.62e-115,"Lysosomal acid lipase/cholesteryl ester hydrolase OS=Mus musculus GN=Lipa PE=1 SV=2","tr|A0A2B4SNX1|A0A2B4SNX1_STYPI",0,"Lipase member K OS=Stylophora pistillata GN=LIPK PE=4 SV=1","ref|XP_020628325.1|",0,"lipase member K-like [Orbicella faveolata]","GO:0001650; GO:0043231; GO:0005764; GO:0016298; GO:0004771; GO:0000902; GO:0008283; GO:0001816; GO:0048873; GO:0006954; GO:0016042; GO:0030324; GO:0048771","GO:0016788; GO:0016042"
"evm.TU.chromosome_12.2306",138.422903022252,-0.900496276164371,0.298036567284036,-3.02142882791351,0.0025158477728078,0.0147288715074052,"sp|P49706|CCND2_CHICK",8.94e-117,"G1/S-specific cyclin-D2 OS=Gallus gallus GN=CCND2 PE=3 SV=1","tr|A0A2B4RC26|A0A2B4RC26_STYPI",0,"G1/S-specific cyclin-D2 OS=Stylophora pistillata GN=CCND2 PE=4 SV=1","ref|XP_020616594.1|",0,"G1/S-specific cyclin-D2-like [Orbicella faveolata]","GO:0000785; GO:0097129; GO:0005829; GO:0031965; GO:0005730; GO:0005654; GO:0019901; GO:0008344; GO:0007049; GO:0051301; GO:0071481; GO:0007616; GO:0043066; GO:0008284; GO:0045737; GO:1900087","GO:0005634; GO:0007049"
"evm.TU.chromosome_3.384",20.1795700946544,-0.799285404422945,0.264663306344726,-3.02000838522689,0.00252767687441863,0.0147932079135411,"sp|Q66H20|PTBP2_RAT",3.36e-162,"Polypyrimidine tract-binding protein 2 OS=Rattus norvegicus GN=Ptbp2 PE=1 SV=1","tr|A0A2B4SQK7|A0A2B4SQK7_STYPI",0,"Cytoplasmic dynein 1 heavy chain 1 OS=Stylophora pistillata GN=Dync1h1 PE=4 SV=1","ref|XP_020631605.1|",0,"polypyrimidine tract-binding protein 1-like [Orbicella faveolata]","GO:0030426; GO:0043025; GO:0005634; GO:0005681; GO:0003729; GO:0036002; GO:0003723; GO:0021549; GO:0006376; GO:0033119; GO:2000177; GO:0021510","GO:0030286; GO:0005524; GO:0016887; GO:0003777; GO:0003723; GO:0007018"
"evm.TU.chromosome_5.888",5.06205068003281,-1.22879944116597,0.407001016674705,-3.01915570434088,0.00253480220698,0.0148299819588707,"sp|Q9BLG4|AMT1_DICDI",4.63e-56,"Ammonium transporter 1 OS=Dictyostelium discoideum GN=amtA PE=1 SV=1","tr|A0A2B4S8D9|A0A2B4S8D9_STYPI",3.06e-65,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene8396 PE=4 SV=1","ref|XP_022788410.1|",0,"ammonium transporter 1-like isoform X1 [Stylophora pistillata]","GO:0000421; GO:0036020; GO:0016021; GO:0030670; GO:0005886; GO:0005774; GO:0008519; GO:0015696; GO:0019954; GO:0007588; GO:0031159; GO:0030587",""
"evm.TU.chromosome_12.2642_evm.TU.chromosome_12.2643",2.05979525078834,-2.66159090212214,0.881726432548926,-3.01861303446231,0.00253934652881659,0.0148467070865028,"sp|Q5ZT34|BIOC_LEGPH",1.79e-06,"Malonyl-[acyl-carrier protein] O-methyltransferase OS=Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513) GN=bioC PE=3 SV=2","tr|A0A2B4SIS9|A0A2B4SIS9_STYPI",1e-38,"Malonyl-[acyl-carrier protein] O-methyltransferase OS=Stylophora pistillata GN=bioC PE=4 SV=1","ref|XP_020604724.1|",1.45e-128,"uncharacterized protein LOC110043595 isoform X1 [Orbicella faveolata]","GO:0010340; GO:0102130; GO:0009102","GO:0008168"
"evm.TU.chromosome_9.2374",4.41280721823418,1.27874697278208,0.42364850864393,3.01841490455204,0.00254100752626855,0.0148514892444415,"sp|A6H791|TRM61_BOVIN",3.31e-112,"tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A OS=Bos taurus GN=TRMT61A PE=2 SV=1","tr|A0A2B4S5S5|A0A2B4S5S5_STYPI",0,"tRNA (Adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A OS=Stylophora pistillata GN=TRMT61A PE=4 SV=1","ref|XP_020601955.1|",0,"tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A-like [Orbicella faveolata]","GO:0005634; GO:0031515; GO:0061953; GO:0016429; GO:0080009","GO:0005634; GO:0031515; GO:0016429"
"evm.TU.chromosome_5.1854",13.8964146498714,-0.737192261066101,0.244261255676693,-3.01804827386075,0.00254408374999026,0.0148596085344259,"sp|Q9P1Y6|PHRF1_HUMAN",8.58e-46,"PHD and RING finger domain-containing protein 1 OS=Homo sapiens GN=PHRF1 PE=1 SV=3","tr|A0A2B4S4G3|A0A2B4S4G3_STYPI",5.85e-114,"PHD and RING finger domain-containing protein 1 OS=Stylophora pistillata GN=PHRF1 PE=4 SV=1","ref|XP_020626822.1|",0,"PHD and RING finger domain-containing protein 1-like [Orbicella faveolata]","GO:0016020; GO:0046872; GO:0019904; GO:0070063; GO:0006397; GO:0006366","GO:0046872"
"evm.TU.chromosome_13.2911",5.68217312476984,-1.46490093446947,0.485826745608908,-3.01527437035901,0.00256746885523679,0.0149912268325659,"sp|Q60803|TRAF3_MOUSE",3.03e-112,"TNF receptor-associated factor 3 OS=Mus musculus GN=Traf3 PE=1 SV=2","tr|A0A2B4RXA8|A0A2B4RXA8_STYPI",0,"TNF receptor-associated factor 2 OS=Stylophora pistillata GN=TRAF2 PE=4 SV=1","ref|XP_020613332.1|",0,"TNF receptor-associated factor 3-like [Orbicella faveolata]","GO:0035631; GO:0009898; GO:0005768; GO:0019901; GO:0019903; GO:0031996; GO:0016740; GO:0005164; GO:0031625; GO:0008270; GO:0006915; GO:0045087; GO:0032088; GO:0042981; GO:0001817; GO:0050688; GO:0032648; GO:0030162; GO:0008063; GO:0002224; GO:0033209","GO:0008270; GO:0042981; GO:0007165"
"evm.TU.chromosome_12.2676",34.1112983806633,0.514499806531454,0.170657263467822,3.01481341067246,0.00257137392043585,0.0150090533407548,"sp|O88413|TULP3_MOUSE",4.4e-149,"Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1","tr|A0A2B4RU88|A0A2B4RU88_STYPI",0,"Tubby-related protein 3 OS=Stylophora pistillata GN=Tulp3 PE=4 SV=1","gb|PFX19917.1|",0,"tubby-related protein 3-like [Stylophora pistillata]","GO:0005930; GO:0097546; GO:0005929; GO:0005576; GO:0030991; GO:0005730; GO:0005634; GO:0005886; GO:0019899; GO:0035091; GO:0032403; GO:0009952; GO:0060348; GO:0007420; GO:0060434; GO:0021953; GO:0021904; GO:0031076; GO:0042733; GO:0048702; GO:0061548; GO:0060173; GO:0045879; GO:1901621; GO:0021914; GO:0001843; GO:0021915; GO:0001841; GO:1903546; GO:0097500; GO:0008277; GO:0008589; GO:0060831",""
"evm.TU.chromosome_8.2720",8.3781255406142,-2.41240336036624,0.800497572294461,-3.01362982707316,0.00258142565486142,0.0150627341291947,"sp|Q2VLG4|C163A_CHLAE",7.89e-12,"Scavenger receptor cysteine-rich type 1 protein M130 OS=Chlorocebus aethiops GN=CD163 PE=2 SV=1","tr|A0A2B4SJT1|A0A2B4SJT1_STYPI",4.95e-12,"Roundabout-like 2 OS=Stylophora pistillata GN=ROBO2 PE=4 SV=1","gb|PIK54569.1|",1.02e-13,"hypothetical protein BSL78_08542 [Apostichopus japonicus]","GO:0005576; GO:0016021; GO:0005886; GO:0005044; GO:0006953","GO:0016020; GO:0005044"
